open_margin_db,close_margin_db,release_ms,hold_ms,noise_ema_tc_closed,low_hz,high_hz,pass_rate,passed,failed,mean_missed_speech,mean_false_open,mean_start_delay_ms,mean_early_close_ms,total_scenarios
10.0,2.0,300.0,100.0,1.0,300.0,4000.0,0.4,12,18,0.4085,0.9699,227.22,440.43,30
10.0,2.0,300.0,250.0,1.0,300.0,4000.0,0.4,12,18,0.4085,0.9699,227.22,440.43,30
8.0,6.0,300.0,100.0,1.0,300.0,4000.0,0.4,12,18,0.4161,0.9861,236.46,618.69,30
8.0,6.0,300.0,250.0,1.0,300.0,4000.0,0.4,12,18,0.4161,0.9861,236.46,618.69,30
10.0,2.0,300.0,100.0,1.0,300.0,3400.0,0.4,12,18,0.4185,0.9679,227.22,439.76,30
10.0,2.0,300.0,250.0,1.0,300.0,3400.0,0.4,12,18,0.4185,0.9679,227.22,439.76,30
8.0,6.0,300.0,100.0,1.0,300.0,3400.0,0.4,12,18,0.4508,0.9935,109.79,792.02,30
8.0,6.0,300.0,250.0,1.0,300.0,3400.0,0.4,12,18,0.4508,0.9935,109.79,792.02,30
10.0,4.0,300.0,100.0,0.3,300.0,4000.0,0.4,12,18,0.5089,1.2922,199.37,407.94,30
10.0,4.0,300.0,250.0,0.3,300.0,4000.0,0.4,12,18,0.5089,1.2922,199.37,407.94,30
10.0,4.0,300.0,100.0,0.3,300.0,3400.0,0.4,12,18,0.5095,1.3175,199.37,407.94,30
10.0,4.0,300.0,250.0,0.3,300.0,3400.0,0.4,12,18,0.5095,1.3175,199.37,407.94,30
12.0,2.0,300.0,100.0,1.0,300.0,4000.0,0.4,12,18,0.5319,0.7639,248.56,441.1,30
12.0,2.0,300.0,250.0,1.0,300.0,4000.0,0.4,12,18,0.5319,0.7639,248.56,441.1,30
10.0,6.0,300.0,100.0,1.0,300.0,4000.0,0.4,12,18,0.5727,0.8167,241.22,621.92,30
10.0,6.0,300.0,250.0,1.0,300.0,4000.0,0.4,12,18,0.5727,0.8167,241.22,621.92,30
10.0,6.0,300.0,100.0,1.0,300.0,3400.0,0.4,12,18,0.58,0.8227,241.22,622.59,30
10.0,6.0,300.0,250.0,1.0,300.0,3400.0,0.4,12,18,0.58,0.8227,241.22,622.59,30
12.0,4.0,300.0,100.0,1.0,300.0,4000.0,0.4,12,18,0.5946,0.7172,135.22,645.77,30
12.0,4.0,300.0,250.0,1.0,300.0,4000.0,0.4,12,18,0.5946,0.7172,135.22,645.77,30
12.0,2.0,500.0,100.0,0.3,300.0,3400.0,0.4,12,18,0.6014,1.4468,168.35,193.06,30
12.0,2.0,500.0,100.0,0.3,300.0,4000.0,0.4,12,18,0.6014,1.4414,168.35,193.06,30
12.0,2.0,500.0,250.0,0.3,300.0,3400.0,0.4,12,18,0.6014,1.4468,168.35,193.06,30
12.0,2.0,500.0,250.0,0.3,300.0,4000.0,0.4,12,18,0.6014,1.4414,168.35,193.06,30
12.0,6.0,800.0,100.0,0.3,300.0,4000.0,0.4,12,18,0.6027,1.7107,168.22,119.77,30
12.0,6.0,800.0,250.0,0.3,300.0,4000.0,0.4,12,18,0.6027,1.7107,168.22,119.77,30
12.0,6.0,800.0,100.0,0.3,300.0,3400.0,0.4,12,18,0.6093,1.7087,168.22,183.77,30
12.0,6.0,800.0,250.0,0.3,300.0,3400.0,0.4,12,18,0.6093,1.7087,168.22,183.77,30
12.0,2.0,300.0,100.0,1.0,300.0,3400.0,0.4,12,18,0.6439,0.7612,223.49,351.5,30
12.0,2.0,300.0,250.0,1.0,300.0,3400.0,0.4,12,18,0.6439,0.7612,223.49,351.5,30
12.0,4.0,300.0,100.0,1.0,300.0,3400.0,0.4,12,18,0.6906,0.7166,110.82,543.51,30
12.0,4.0,300.0,250.0,1.0,300.0,3400.0,0.4,12,18,0.6906,0.7166,110.82,543.51,30
12.0,4.0,300.0,100.0,0.3,300.0,4000.0,0.4,12,18,0.7202,0.9909,322.8,277.84,30
12.0,4.0,300.0,250.0,0.3,300.0,4000.0,0.4,12,18,0.7202,0.9909,322.8,277.84,30
12.0,6.0,300.0,100.0,0.3,150.0,4000.0,0.4,12,18,0.7447,0.9313,315.47,334.98,30
12.0,6.0,300.0,250.0,0.3,150.0,4000.0,0.4,12,18,0.7447,0.9313,315.47,334.98,30
12.0,6.0,300.0,100.0,0.3,150.0,3400.0,0.4,12,18,0.762,0.9327,326.13,334.98,30
12.0,6.0,300.0,250.0,0.3,150.0,3400.0,0.4,12,18,0.762,0.9327,326.13,334.98,30
8.0,2.0,800.0,100.0,0.3,150.0,4000.0,0.3667,11,19,0.1319,2.3345,16.72,115.16,30
8.0,2.0,800.0,250.0,0.3,150.0,4000.0,0.3667,11,19,0.1319,2.3345,16.72,115.16,30
8.0,2.0,800.0,100.0,0.3,300.0,3400.0,0.3667,11,19,0.1352,2.3832,20.05,115.16,30
8.0,2.0,800.0,100.0,0.3,300.0,4000.0,0.3667,11,19,0.1352,2.3739,20.05,115.16,30
8.0,2.0,800.0,250.0,0.3,300.0,3400.0,0.3667,11,19,0.1352,2.3832,20.05,115.16,30
8.0,2.0,800.0,250.0,0.3,300.0,4000.0,0.3667,11,19,0.1352,2.3739,20.05,115.16,30
6.0,2.0,300.0,100.0,0.3,300.0,4000.0,0.3667,11,19,0.181,1.779,191.1,452.16,30
6.0,2.0,300.0,250.0,0.3,300.0,4000.0,0.3667,11,19,0.181,1.779,191.1,452.16,30
6.0,2.0,300.0,100.0,0.3,300.0,3400.0,0.3667,11,19,0.1836,1.7936,191.1,452.16,30
6.0,2.0,300.0,250.0,0.3,300.0,3400.0,0.3667,11,19,0.1836,1.7936,191.1,452.16,30
8.0,2.0,300.0,100.0,0.3,300.0,4000.0,0.3667,11,19,0.2143,1.639,201.1,462.16,30
8.0,2.0,300.0,250.0,0.3,300.0,4000.0,0.3667,11,19,0.2143,1.639,201.1,462.16,30
8.0,2.0,300.0,100.0,0.3,300.0,3400.0,0.3667,11,19,0.2176,1.649,201.1,460.82,30
8.0,2.0,300.0,250.0,0.3,300.0,3400.0,0.3667,11,19,0.2176,1.649,201.1,460.82,30
6.0,4.0,300.0,100.0,0.3,150.0,3400.0,0.3667,11,19,0.2286,1.5892,191.1,482.48,30
6.0,4.0,300.0,250.0,0.3,150.0,3400.0,0.3667,11,19,0.2286,1.5892,191.1,482.48,30
6.0,4.0,300.0,100.0,0.3,150.0,4000.0,0.3667,11,19,0.2339,1.5872,191.1,482.48,30
6.0,4.0,300.0,250.0,0.3,150.0,4000.0,0.3667,11,19,0.2339,1.5872,191.1,482.48,30
8.0,4.0,300.0,100.0,0.3,300.0,4000.0,0.3667,11,19,0.279,1.4737,201.1,498.91,30
8.0,4.0,300.0,250.0,0.3,300.0,4000.0,0.3667,11,19,0.279,1.4737,201.1,498.91,30
8.0,4.0,300.0,100.0,0.3,300.0,3400.0,0.3667,11,19,0.2937,1.491,201.1,498.91,30
8.0,4.0,300.0,250.0,0.3,300.0,3400.0,0.3667,11,19,0.2937,1.491,201.1,498.91,30
10.0,2.0,800.0,100.0,0.3,300.0,3400.0,0.3667,11,19,0.368,2.1286,44.12,100.5,30
10.0,2.0,800.0,100.0,0.3,300.0,4000.0,0.3667,11,19,0.368,2.124,44.12,100.5,30
10.0,2.0,800.0,250.0,0.3,300.0,3400.0,0.3667,11,19,0.368,2.1286,44.12,100.5,30
10.0,2.0,800.0,250.0,0.3,300.0,4000.0,0.3667,11,19,0.368,2.124,44.12,100.5,30
8.0,6.0,300.0,100.0,0.3,300.0,4000.0,0.3667,11,19,0.3853,1.3713,149.1,705.91,30
8.0,6.0,300.0,250.0,0.3,300.0,4000.0,0.3667,11,19,0.3853,1.3713,149.1,705.91,30
8.0,6.0,300.0,100.0,0.3,300.0,3400.0,0.3667,11,19,0.4326,1.3826,87.1,768.52,30
8.0,6.0,300.0,250.0,0.3,300.0,3400.0,0.3667,11,19,0.4326,1.3826,87.1,768.52,30
10.0,2.0,300.0,100.0,0.3,300.0,3400.0,0.3667,11,19,0.4681,1.4161,199.37,373.23,30
10.0,2.0,300.0,100.0,0.3,300.0,4000.0,0.3667,11,19,0.4681,1.4161,199.37,373.23,30
10.0,2.0,300.0,250.0,0.3,300.0,3400.0,0.3667,11,19,0.4681,1.4161,199.37,373.23,30
10.0,2.0,300.0,250.0,0.3,300.0,4000.0,0.3667,11,19,0.4681,1.4161,199.37,373.23,30
10.0,6.0,300.0,100.0,0.3,300.0,4000.0,0.3667,11,19,0.5632,1.2259,213.37,467.64,30
10.0,6.0,300.0,250.0,0.3,300.0,4000.0,0.3667,11,19,0.5632,1.2259,213.37,467.64,30
10.0,6.0,300.0,100.0,0.3,300.0,3400.0,0.3667,11,19,0.5778,1.2258,213.37,468.26,30
10.0,6.0,300.0,250.0,0.3,300.0,3400.0,0.3667,11,19,0.5778,1.2258,213.37,468.26,30
12.0,2.0,800.0,100.0,0.3,150.0,3400.0,0.3667,11,19,0.578,1.904,160.89,87.06,30
12.0,2.0,800.0,100.0,0.3,150.0,4000.0,0.3667,11,19,0.578,1.9046,160.89,87.06,30
12.0,2.0,800.0,250.0,0.3,150.0,3400.0,0.3667,11,19,0.578,1.904,160.89,87.06,30
12.0,2.0,800.0,250.0,0.3,150.0,4000.0,0.3667,11,19,0.578,1.9046,160.89,87.06,30
12.0,4.0,800.0,100.0,0.3,300.0,3400.0,0.3667,11,19,0.5906,1.774,168.22,119.06,30
12.0,4.0,800.0,250.0,0.3,300.0,3400.0,0.3667,11,19,0.5906,1.774,168.22,119.06,30
12.0,4.0,800.0,100.0,0.3,300.0,4000.0,0.3667,11,19,0.602,1.7686,168.22,119.06,30
12.0,4.0,800.0,250.0,0.3,300.0,4000.0,0.3667,11,19,0.602,1.7686,168.22,119.06,30
12.0,2.0,300.0,100.0,0.3,300.0,3400.0,0.3667,11,19,0.7008,1.0828,333.47,255.79,30
12.0,2.0,300.0,250.0,0.3,300.0,3400.0,0.3667,11,19,0.7008,1.0828,333.47,255.79,30
12.0,2.0,300.0,100.0,0.3,300.0,4000.0,0.3667,11,19,0.7055,1.0869,322.8,271.17,30
12.0,2.0,300.0,250.0,0.3,300.0,4000.0,0.3667,11,19,0.7055,1.0869,322.8,271.17,30
12.0,6.0,300.0,100.0,1.0,300.0,4000.0,0.3667,11,19,0.7074,0.66,261.89,636.59,30
12.0,6.0,300.0,250.0,1.0,300.0,4000.0,0.3667,11,19,0.7074,0.66,261.89,636.59,30
12.0,6.0,300.0,100.0,1.0,300.0,3400.0,0.3667,11,19,0.7307,0.66,237.49,448.99,30
12.0,6.0,300.0,250.0,1.0,300.0,3400.0,0.3667,11,19,0.7307,0.66,237.49,448.99,30
12.0,6.0,300.0,100.0,0.3,300.0,4000.0,0.3333,10,20,0.7547,0.932,322.8,338.36,30
12.0,6.0,300.0,250.0,0.3,300.0,4000.0,0.3333,10,20,0.7547,0.932,322.8,338.36,30
12.0,6.0,300.0,100.0,0.3,300.0,3400.0,0.3333,10,20,0.7673,0.9293,333.47,338.97,30
12.0,6.0,300.0,250.0,0.3,300.0,3400.0,0.3333,10,20,0.7673,0.9293,333.47,338.97,30
12.0,2.0,800.0,100.0,0.3,300.0,3400.0,0.3,9,21,0.5853,1.906,168.22,87.06,30
12.0,2.0,800.0,100.0,0.3,300.0,4000.0,0.3,9,21,0.5853,1.9073,168.22,87.06,30
12.0,2.0,800.0,250.0,0.3,300.0,3400.0,0.3,9,21,0.5853,1.906,168.22,87.06,30
12.0,2.0,800.0,250.0,0.3,300.0,4000.0,0.3,9,21,0.5853,1.9073,168.22,87.06,30
