open_margin_db,close_margin_db,release_ms,hold_ms,noise_ema_tc_closed,pass_rate,passed,failed,mean_missed_speech,mean_false_open,mean_start_delay_ms,mean_early_close_ms,total_scenarios
14.0,4.0,800.0,250.0,0.3,0.4333,13,17,1.0634,1.2707,189.68,87.06,30
14.0,4.0,800.0,400.0,0.3,0.4333,13,17,1.0634,1.2707,189.68,87.06,30
14.0,6.0,800.0,100.0,0.3,0.4333,13,17,1.0634,1.2594,189.68,87.06,30
14.0,6.0,800.0,250.0,0.3,0.4333,13,17,1.0634,1.2594,189.68,87.06,30
14.0,6.0,800.0,400.0,0.3,0.4333,13,17,1.0634,1.2594,189.68,87.06,30
14.0,2.0,500.0,100.0,0.3,0.4333,13,17,1.0635,1.0275,189.81,87.06,30
14.0,2.0,500.0,250.0,0.3,0.4333,13,17,1.0635,1.0275,189.81,87.06,30
14.0,2.0,500.0,400.0,0.3,0.4333,13,17,1.0635,1.0275,189.81,87.06,30
14.0,4.0,500.0,100.0,0.3,0.4333,13,17,1.0635,0.9775,189.81,87.06,30
14.0,4.0,500.0,250.0,0.3,0.4333,13,17,1.0635,0.9775,189.81,87.06,30
14.0,4.0,500.0,400.0,0.3,0.4333,13,17,1.0635,0.9775,189.81,87.06,30
14.0,6.0,500.0,100.0,0.3,0.4333,13,17,1.0635,0.9649,189.81,87.06,30
14.0,6.0,500.0,250.0,0.3,0.4333,13,17,1.0635,0.9649,189.81,87.06,30
14.0,6.0,500.0,400.0,0.3,0.4333,13,17,1.0635,0.9649,189.81,87.06,30
14.0,2.0,300.0,100.0,0.5,0.4333,13,17,1.0772,0.6452,191.61,200.89,30
14.0,2.0,300.0,250.0,0.5,0.4333,13,17,1.0772,0.6452,191.61,200.89,30
12.0,2.0,150.0,100.0,0.3,0.4333,13,17,1.0789,0.5596,464.48,232.41,30
12.0,2.0,150.0,100.0,0.5,0.4333,13,17,1.0802,0.5062,362.84,594.0,30
14.0,8.0,800.0,100.0,0.3,0.4333,13,17,1.0856,1.2129,190.5,119.11,30
14.0,8.0,800.0,250.0,0.3,0.4333,13,17,1.0856,1.2129,190.5,119.11,30
14.0,8.0,800.0,400.0,0.3,0.4333,13,17,1.0856,1.2129,190.5,119.11,30
14.0,6.0,150.0,400.0,0.3,0.4333,13,17,1.09,0.8573,189.81,113.54,30
14.0,6.0,300.0,400.0,0.3,0.4333,13,17,1.09,0.8573,189.81,113.54,30
12.0,8.0,300.0,100.0,0.3,0.4333,13,17,1.0929,0.6942,313.15,396.2,30
12.0,8.0,300.0,250.0,0.3,0.4333,13,17,1.0929,0.6942,313.15,396.2,30
12.0,6.0,150.0,250.0,0.5,0.4333,13,17,1.0962,0.5855,381.51,622.43,30
12.0,6.0,150.0,250.0,0.3,0.4333,13,17,1.1022,0.6435,487.15,294.17,30
12.0,8.0,300.0,100.0,0.5,0.4333,13,17,1.1029,0.6242,362.84,649.15,30
12.0,8.0,300.0,250.0,0.5,0.4333,13,17,1.1029,0.6242,362.84,649.15,30
14.0,8.0,500.0,100.0,0.3,0.4333,13,17,1.1049,0.9403,189.81,139.11,30
14.0,8.0,500.0,250.0,0.3,0.4333,13,17,1.1049,0.9403,189.81,139.11,30
14.0,8.0,500.0,400.0,0.3,0.4333,13,17,1.1049,0.9403,189.81,139.11,30
12.0,6.0,150.0,400.0,0.1,0.4333,13,17,1.1567,0.9194,362.65,222.04,30
12.0,6.0,300.0,400.0,0.1,0.4333,13,17,1.1567,0.9194,362.65,222.04,30
14.0,8.0,150.0,400.0,0.3,0.4333,13,17,1.1621,0.8167,189.81,196.26,30
14.0,8.0,300.0,400.0,0.3,0.4333,13,17,1.1621,0.8167,189.81,196.26,30
14.0,2.0,150.0,250.0,0.5,0.4333,13,17,1.1664,0.5744,344.26,104.81,30
12.0,8.0,150.0,400.0,0.1,0.4333,13,17,1.2206,0.8613,362.65,284.66,30
12.0,8.0,300.0,400.0,0.1,0.4333,13,17,1.2206,0.8613,362.65,284.66,30
14.0,2.0,150.0,100.0,0.3,0.4333,13,17,1.2284,0.5118,342.48,255.29,30
14.0,2.0,150.0,100.0,0.5,0.4333,13,17,1.2482,0.4748,344.26,279.25,30
14.0,2.0,150.0,400.0,0.1,0.4333,13,17,1.4041,0.7254,163.67,87.06,30
14.0,2.0,300.0,400.0,0.1,0.4333,13,17,1.4041,0.7254,163.67,87.06,30
14.0,4.0,150.0,400.0,0.1,0.4333,13,17,1.4051,0.7184,163.67,88.06,30
14.0,4.0,300.0,400.0,0.1,0.4333,13,17,1.4051,0.7184,163.67,88.06,30
14.0,6.0,150.0,400.0,0.1,0.4333,13,17,1.4504,0.7091,163.67,133.39,30
14.0,6.0,300.0,400.0,0.1,0.4333,13,17,1.4504,0.7091,163.67,133.39,30
14.0,8.0,150.0,400.0,0.1,0.4333,13,17,1.4531,0.7025,163.67,136.11,30
14.0,8.0,300.0,400.0,0.1,0.4333,13,17,1.4531,0.7025,163.67,136.11,30
6.0,2.0,800.0,100.0,0.3,0.4,12,18,0.1319,2.2845,16.72,115.16,30
6.0,2.0,800.0,250.0,0.3,0.4,12,18,0.1319,2.2845,16.72,115.16,30
6.0,2.0,800.0,400.0,0.3,0.4,12,18,0.1319,2.2845,16.72,115.16,30
6.0,2.0,500.0,100.0,0.3,0.4,12,18,0.1511,1.8812,19.32,394.58,30
6.0,2.0,500.0,250.0,0.3,0.4,12,18,0.1511,1.8812,19.32,394.58,30
6.0,2.0,500.0,400.0,0.3,0.4,12,18,0.1511,1.8812,19.32,394.58,30
6.0,2.0,300.0,100.0,0.5,0.4,12,18,0.2032,1.4112,195.82,422.41,30
6.0,2.0,300.0,250.0,0.5,0.4,12,18,0.2032,1.4112,195.82,422.41,30
6.0,4.0,800.0,100.0,0.1,0.4,12,18,0.21,2.1153,76.11,163.9,30
6.0,4.0,800.0,250.0,0.1,0.4,12,18,0.21,2.1153,76.11,163.9,30
6.0,4.0,800.0,400.0,0.1,0.4,12,18,0.21,2.1153,76.11,163.9,30
6.0,2.0,300.0,100.0,0.3,0.4,12,18,0.2113,1.4773,193.82,423.15,30
6.0,2.0,300.0,250.0,0.3,0.4,12,18,0.2113,1.4773,193.82,423.15,30
6.0,2.0,150.0,250.0,0.3,0.4,12,18,0.2333,1.3473,193.82,490.48,30
6.0,2.0,150.0,250.0,0.5,0.4,12,18,0.2386,1.3353,195.82,493.12,30
6.0,6.0,800.0,100.0,0.1,0.4,12,18,0.2422,2.0162,110.11,266.76,30
6.0,6.0,800.0,250.0,0.1,0.4,12,18,0.2422,2.0162,110.11,266.76,30
6.0,6.0,800.0,400.0,0.1,0.4,12,18,0.2422,2.0162,110.11,266.76,30
6.0,4.0,300.0,100.0,0.5,0.4,12,18,0.2508,1.3181,68.48,657.3,30
6.0,4.0,300.0,250.0,0.5,0.4,12,18,0.2508,1.3181,68.48,657.3,30
8.0,2.0,300.0,100.0,0.5,0.4,12,18,0.2759,1.2265,178.58,379.05,30
8.0,2.0,300.0,250.0,0.5,0.4,12,18,0.2759,1.2265,178.58,379.05,30
6.0,4.0,500.0,100.0,0.1,0.4,12,18,0.2836,1.7042,78.73,454.66,30
6.0,4.0,500.0,250.0,0.1,0.4,12,18,0.2836,1.7042,78.73,454.66,30
6.0,4.0,500.0,400.0,0.1,0.4,12,18,0.2836,1.7042,78.73,454.66,30
8.0,2.0,800.0,100.0,0.3,0.4,12,18,0.2851,2.0724,91.34,87.06,30
8.0,2.0,800.0,250.0,0.3,0.4,12,18,0.2851,2.0724,91.34,87.06,30
8.0,2.0,800.0,400.0,0.3,0.4,12,18,0.2851,2.0724,91.34,87.06,30
6.0,8.0,800.0,100.0,0.1,0.4,12,18,0.3121,1.9054,211.89,315.99,30
6.0,8.0,800.0,250.0,0.1,0.4,12,18,0.3121,1.9054,211.89,315.99,30
6.0,8.0,800.0,400.0,0.1,0.4,12,18,0.3121,1.9054,211.89,315.99,30
6.0,6.0,500.0,100.0,0.1,0.4,12,18,0.3361,1.6461,112.73,507.99,30
6.0,6.0,500.0,250.0,0.1,0.4,12,18,0.3361,1.6461,112.73,507.99,30
6.0,6.0,500.0,400.0,0.1,0.4,12,18,0.3361,1.6461,112.73,507.99,30
6.0,6.0,150.0,400.0,0.1,0.4,12,18,0.3507,1.4793,265.33,377.13,30
6.0,6.0,300.0,400.0,0.1,0.4,12,18,0.3507,1.4793,265.33,377.13,30
8.0,4.0,300.0,100.0,0.5,0.4,12,18,0.3507,1.1533,178.58,484.53,30
8.0,4.0,300.0,250.0,0.5,0.4,12,18,0.3507,1.1533,178.58,484.53,30
8.0,2.0,300.0,100.0,0.3,0.4,12,18,0.3551,1.2644,245.92,376.98,30
8.0,2.0,300.0,250.0,0.3,0.4,12,18,0.3551,1.2644,245.92,376.98,30
8.0,2.0,150.0,250.0,0.5,0.4,12,18,0.3572,1.1238,329.25,337.68,30
8.0,8.0,800.0,100.0,0.3,0.4,12,18,0.3626,1.7466,91.34,255.89,30
8.0,8.0,800.0,250.0,0.3,0.4,12,18,0.3626,1.7466,91.34,255.89,30
8.0,8.0,800.0,400.0,0.3,0.4,12,18,0.3626,1.7466,91.34,255.89,30
8.0,2.0,150.0,250.0,0.3,0.4,12,18,0.3832,1.1512,245.92,392.38,30
6.0,8.0,300.0,100.0,0.5,0.4,12,18,0.4057,1.1517,227.82,829.55,30
6.0,8.0,300.0,250.0,0.5,0.4,12,18,0.4057,1.1517,227.82,829.55,30
6.0,8.0,300.0,100.0,0.3,0.4,12,18,0.4063,1.2197,291.15,774.2,30
6.0,8.0,300.0,250.0,0.3,0.4,12,18,0.4063,1.2197,291.15,774.2,30
8.0,4.0,150.0,250.0,0.3,0.4,12,18,0.4161,1.0714,245.92,451.92,30
6.0,4.0,150.0,100.0,0.3,0.4,12,18,0.425,1.0704,460.48,663.78,30
6.0,4.0,150.0,100.0,0.5,0.4,12,18,0.4344,0.995,441.15,671.78,30
10.0,2.0,500.0,100.0,0.3,0.4,12,18,0.4399,1.3899,41.54,357.82,30
10.0,2.0,500.0,250.0,0.3,0.4,12,18,0.4399,1.3899,41.54,357.82,30
10.0,2.0,500.0,400.0,0.3,0.4,12,18,0.4399,1.3899,41.54,357.82,30
6.0,8.0,300.0,100.0,1.0,0.4,12,18,0.4503,0.9623,431.12,777.6,30
6.0,8.0,300.0,250.0,1.0,0.4,12,18,0.4503,0.9623,431.12,777.6,30
10.0,4.0,500.0,100.0,0.3,0.4,12,18,0.5669,1.3202,195.54,289.15,30
10.0,4.0,500.0,250.0,0.3,0.4,12,18,0.5669,1.3202,195.54,289.15,30
10.0,4.0,500.0,400.0,0.3,0.4,12,18,0.5669,1.3202,195.54,289.15,30
8.0,4.0,500.0,100.0,0.1,0.4,12,18,0.5703,1.4703,178.54,357.82,30
8.0,4.0,500.0,250.0,0.1,0.4,12,18,0.5703,1.4703,178.54,357.82,30
8.0,4.0,500.0,400.0,0.1,0.4,12,18,0.5703,1.4703,178.54,357.82,30
8.0,8.0,300.0,100.0,1.0,0.4,12,18,0.5817,0.8123,337.12,864.93,30
8.0,8.0,300.0,250.0,1.0,0.4,12,18,0.5817,0.8123,337.12,864.93,30
10.0,4.0,300.0,100.0,0.5,0.4,12,18,0.6127,0.8913,186.66,513.12,30
10.0,4.0,300.0,250.0,0.5,0.4,12,18,0.6127,0.8913,186.66,513.12,30
8.0,8.0,300.0,100.0,0.5,0.4,12,18,0.6129,0.9856,424.58,625.45,30
8.0,8.0,300.0,250.0,0.5,0.4,12,18,0.6129,0.9856,424.58,625.45,30
8.0,4.0,150.0,100.0,0.5,0.4,12,18,0.6369,0.8236,387.92,680.35,30
10.0,6.0,300.0,100.0,0.5,0.4,12,18,0.6654,0.8127,186.66,546.48,30
10.0,6.0,300.0,250.0,0.5,0.4,12,18,0.6654,0.8127,186.66,546.48,30
8.0,8.0,300.0,100.0,0.3,0.4,12,18,0.6836,1.0049,245.92,743.44,30
8.0,8.0,300.0,250.0,0.3,0.4,12,18,0.6836,1.0049,245.92,743.44,30
8.0,6.0,300.0,100.0,0.1,0.4,12,18,0.6865,0.9938,330.32,437.26,30
8.0,6.0,300.0,250.0,0.1,0.4,12,18,0.6865,0.9938,330.32,437.26,30
8.0,4.0,150.0,250.0,0.1,0.4,12,18,0.6917,1.0104,330.32,436.54,30
8.0,4.0,150.0,100.0,0.3,0.4,12,18,0.6949,0.8396,439.92,697.02,30
10.0,2.0,500.0,100.0,0.1,0.4,12,18,0.7951,1.3698,104.04,275.55,30
10.0,2.0,500.0,250.0,0.1,0.4,12,18,0.7951,1.3698,104.04,275.55,30
10.0,2.0,500.0,400.0,0.1,0.4,12,18,0.7951,1.3698,104.04,275.55,30
10.0,8.0,800.0,100.0,0.1,0.4,12,18,0.8016,1.3956,153.17,134.24,30
10.0,8.0,800.0,250.0,0.1,0.4,12,18,0.8016,1.3956,153.17,134.24,30
10.0,8.0,800.0,400.0,0.1,0.4,12,18,0.8016,1.3956,153.17,134.24,30
8.0,8.0,300.0,100.0,0.1,0.4,12,18,0.8111,0.9698,418.99,543.21,30
8.0,8.0,300.0,250.0,0.1,0.4,12,18,0.8111,0.9698,418.99,543.21,30
14.0,2.0,300.0,100.0,1.0,0.4,12,18,0.8174,0.6,67.08,548.28,30
14.0,2.0,300.0,250.0,1.0,0.4,12,18,0.8174,0.6,67.08,548.28,30
10.0,2.0,300.0,100.0,0.1,0.4,12,18,0.8421,1.0441,311.82,202.71,30
10.0,2.0,300.0,250.0,0.1,0.4,12,18,0.8421,1.0441,311.82,202.71,30
10.0,6.0,150.0,250.0,0.3,0.4,12,18,0.8455,0.8055,500.66,422.0,30
10.0,4.0,300.0,100.0,0.1,0.4,12,18,0.8565,0.9198,311.99,211.59,30
10.0,4.0,300.0,250.0,0.1,0.4,12,18,0.8565,0.9198,311.99,211.59,30
10.0,8.0,300.0,100.0,0.3,0.4,12,18,0.8642,0.8429,349.99,576.7,30
10.0,8.0,300.0,250.0,0.3,0.4,12,18,0.8642,0.8429,349.99,576.7,30
12.0,4.0,300.0,100.0,0.5,0.4,12,18,0.8655,0.7215,210.17,516.46,30
12.0,4.0,300.0,250.0,0.5,0.4,12,18,0.8655,0.7215,210.17,516.46,30
12.0,2.0,800.0,100.0,0.1,0.4,12,18,0.9176,1.4183,207.21,87.06,30
12.0,2.0,800.0,250.0,0.1,0.4,12,18,0.9176,1.4183,207.21,87.06,30
12.0,2.0,800.0,400.0,0.1,0.4,12,18,0.9176,1.4183,207.21,87.06,30
12.0,4.0,800.0,100.0,0.1,0.4,12,18,0.9383,1.3403,207.21,119.06,30
12.0,4.0,800.0,250.0,0.1,0.4,12,18,0.9383,1.3403,207.21,119.06,30
12.0,4.0,800.0,400.0,0.1,0.4,12,18,0.9383,1.3403,207.21,119.06,30
12.0,6.0,800.0,100.0,0.1,0.4,12,18,0.9428,1.3048,207.21,123.55,30
12.0,6.0,800.0,250.0,0.1,0.4,12,18,0.9428,1.3048,207.21,123.55,30
12.0,6.0,800.0,400.0,0.1,0.4,12,18,0.9428,1.3048,207.21,123.55,30
10.0,8.0,150.0,250.0,0.5,0.4,12,18,0.9655,0.6909,357.99,785.98,30
12.0,4.0,300.0,100.0,0.3,0.4,12,18,0.9709,0.8022,313.15,254.86,30
12.0,4.0,300.0,250.0,0.3,0.4,12,18,0.9709,0.8022,313.15,254.86,30
10.0,4.0,150.0,100.0,0.5,0.4,12,18,0.9869,0.6423,361.99,742.94,30
12.0,2.0,300.0,100.0,0.1,0.4,12,18,0.9994,0.8654,361.36,203.38,30
12.0,2.0,300.0,250.0,0.1,0.4,12,18,0.9994,0.8654,361.36,203.38,30
12.0,8.0,800.0,100.0,0.1,0.4,12,18,1.0029,1.2375,208.03,182.85,30
12.0,8.0,800.0,250.0,0.1,0.4,12,18,1.0029,1.2375,208.03,182.85,30
12.0,8.0,800.0,400.0,0.1,0.4,12,18,1.0029,1.2375,208.03,182.85,30
10.0,6.0,150.0,250.0,0.1,0.4,12,18,1.0077,0.731,276.65,409.5,30
12.0,2.0,150.0,250.0,0.1,0.4,12,18,1.0134,0.8087,361.36,217.35,30
14.0,6.0,300.0,100.0,1.0,0.4,12,18,1.0282,0.5482,402.86,459.15,30
14.0,6.0,300.0,250.0,1.0,0.4,12,18,1.0282,0.5482,402.86,459.15,30
14.0,2.0,300.0,100.0,0.3,0.4,12,18,1.0754,0.748,189.81,200.89,30
14.0,2.0,300.0,250.0,0.3,0.4,12,18,1.0754,0.748,189.81,200.89,30
10.0,2.0,150.0,100.0,0.1,0.4,12,18,1.0764,0.6451,307.32,419.74,30
10.0,6.0,150.0,100.0,0.5,0.4,12,18,1.0785,0.6078,382.66,867.14,30
14.0,2.0,150.0,250.0,0.3,0.4,12,18,1.0854,0.6834,189.81,211.55,30
14.0,4.0,150.0,250.0,0.3,0.4,12,18,1.1095,0.5988,342.48,125.01,30
14.0,4.0,300.0,100.0,0.5,0.4,12,18,1.118,0.612,191.61,252.37,30
14.0,4.0,300.0,250.0,0.5,0.4,12,18,1.118,0.612,191.61,252.37,30
12.0,8.0,500.0,100.0,0.1,0.4,12,18,1.137,0.985,208.03,395.0,30
12.0,8.0,500.0,250.0,0.1,0.4,12,18,1.137,0.985,208.03,395.0,30
12.0,8.0,500.0,400.0,0.1,0.4,12,18,1.137,0.985,208.03,395.0,30
12.0,8.0,150.0,250.0,0.3,0.4,12,18,1.1535,0.6302,485.15,330.84,30
12.0,8.0,150.0,250.0,0.5,0.4,12,18,1.1568,0.5708,381.51,710.41,30
14.0,6.0,300.0,100.0,0.5,0.4,12,18,1.1693,0.5993,191.61,300.35,30
14.0,6.0,300.0,250.0,0.5,0.4,12,18,1.1693,0.5993,191.61,300.35,30
14.0,6.0,300.0,100.0,0.3,0.4,12,18,1.1829,0.6429,189.81,299.71,30
14.0,6.0,300.0,250.0,0.3,0.4,12,18,1.1829,0.6429,189.81,299.71,30
12.0,4.0,150.0,100.0,0.5,0.4,12,18,1.1856,0.4929,381.51,692.05,30
12.0,6.0,300.0,100.0,0.1,0.4,12,18,1.2135,0.7075,361.36,365.49,30
12.0,6.0,300.0,250.0,0.1,0.4,12,18,1.2135,0.7075,361.36,365.49,30
14.0,4.0,150.0,250.0,0.5,0.4,12,18,1.2266,0.5553,344.26,175.68,30
12.0,4.0,150.0,250.0,0.1,0.4,12,18,1.2342,0.6609,361.36,400.16,30
14.0,6.0,150.0,250.0,0.3,0.4,12,18,1.2382,0.5868,361.14,265.68,30
14.0,8.0,300.0,100.0,0.3,0.4,12,18,1.2489,0.6395,189.81,364.38,30
14.0,8.0,300.0,250.0,0.3,0.4,12,18,1.2489,0.6395,189.81,364.38,30
12.0,4.0,150.0,100.0,0.3,0.4,12,18,1.2576,0.5483,485.15,448.45,30
12.0,6.0,150.0,100.0,0.5,0.4,12,18,1.2731,0.4838,381.51,822.25,30
14.0,8.0,300.0,100.0,0.5,0.4,12,18,1.2873,0.594,344.28,288.35,30
14.0,8.0,300.0,250.0,0.5,0.4,12,18,1.2873,0.594,344.28,288.35,30
14.0,8.0,150.0,250.0,0.3,0.4,12,18,1.2895,0.5802,361.14,330.35,30
12.0,2.0,150.0,100.0,0.1,0.4,12,18,1.2931,0.5638,361.36,450.41,30
12.0,6.0,150.0,100.0,0.3,0.4,12,18,1.2983,0.5249,464.48,488.45,30
12.0,6.0,150.0,250.0,0.1,0.4,12,18,1.3015,0.6522,361.36,462.13,30
14.0,6.0,150.0,250.0,0.5,0.4,12,18,1.3046,0.5466,364.93,262.35,30
14.0,4.0,150.0,100.0,0.3,0.4,12,18,1.3411,0.5044,361.14,387.96,30
14.0,8.0,150.0,250.0,0.5,0.4,12,18,1.3426,0.5366,364.93,346.33,30
12.0,8.0,300.0,100.0,0.1,0.4,12,18,1.3595,0.6835,361.36,492.83,30
12.0,8.0,300.0,250.0,0.1,0.4,12,18,1.3595,0.6835,361.36,492.83,30
14.0,4.0,150.0,100.0,0.5,0.4,12,18,1.3622,0.4676,364.93,313.29,30
14.0,2.0,500.0,100.0,0.1,0.4,12,18,1.4041,0.8347,163.67,87.06,30
14.0,2.0,500.0,250.0,0.1,0.4,12,18,1.4041,0.8347,163.67,87.06,30
14.0,2.0,500.0,400.0,0.1,0.4,12,18,1.4041,0.8347,163.67,87.06,30
14.0,2.0,800.0,100.0,0.1,0.4,12,18,1.4041,1.1141,163.67,87.06,30
14.0,2.0,800.0,250.0,0.1,0.4,12,18,1.4041,1.1141,163.67,87.06,30
14.0,2.0,800.0,400.0,0.1,0.4,12,18,1.4041,1.1141,163.67,87.06,30
14.0,4.0,500.0,100.0,0.1,0.4,12,18,1.4041,0.8261,163.67,87.06,30
14.0,4.0,500.0,250.0,0.1,0.4,12,18,1.4041,0.8261,163.67,87.06,30
14.0,4.0,500.0,400.0,0.1,0.4,12,18,1.4041,0.8261,163.67,87.06,30
14.0,4.0,800.0,100.0,0.1,0.4,12,18,1.4041,1.0681,163.67,87.06,30
14.0,4.0,800.0,250.0,0.1,0.4,12,18,1.4041,1.0681,163.67,87.06,30
14.0,4.0,800.0,400.0,0.1,0.4,12,18,1.4041,1.0681,163.67,87.06,30
14.0,6.0,800.0,100.0,0.1,0.4,12,18,1.4361,1.0467,163.67,119.06,30
14.0,6.0,800.0,250.0,0.1,0.4,12,18,1.4361,1.0467,163.67,119.06,30
14.0,6.0,800.0,400.0,0.1,0.4,12,18,1.4361,1.0467,163.67,119.06,30
14.0,8.0,800.0,100.0,0.1,0.4,12,18,1.4367,1.0387,163.67,119.73,30
14.0,8.0,800.0,250.0,0.1,0.4,12,18,1.4367,1.0387,163.67,119.73,30
14.0,8.0,800.0,400.0,0.1,0.4,12,18,1.4367,1.0387,163.67,119.73,30
14.0,6.0,150.0,100.0,0.5,0.4,12,18,1.4404,0.4558,364.93,431.49,30
14.0,6.0,500.0,100.0,0.1,0.4,12,18,1.4461,0.8054,163.67,129.06,30
14.0,6.0,500.0,250.0,0.1,0.4,12,18,1.4461,0.8054,163.67,129.06,30
14.0,6.0,500.0,400.0,0.1,0.4,12,18,1.4461,0.8054,163.67,129.06,30
14.0,8.0,500.0,100.0,0.1,0.4,12,18,1.4467,0.7947,163.67,129.73,30
14.0,8.0,500.0,250.0,0.1,0.4,12,18,1.4467,0.7947,163.67,129.73,30
14.0,8.0,500.0,400.0,0.1,0.4,12,18,1.4467,0.7947,163.67,129.73,30
6.0,2.0,800.0,100.0,0.1,0.3667,11,19,0.1913,2.2366,76.11,115.16,30
6.0,2.0,800.0,250.0,0.1,0.3667,11,19,0.1913,2.2366,76.11,115.16,30
6.0,2.0,800.0,400.0,0.1,0.3667,11,19,0.1913,2.2366,76.11,115.16,30
6.0,2.0,500.0,100.0,0.1,0.3667,11,19,0.212,1.854,78.73,395.99,30
6.0,2.0,500.0,250.0,0.1,0.3667,11,19,0.212,1.854,78.73,395.99,30
6.0,2.0,500.0,400.0,0.1,0.3667,11,19,0.212,1.854,78.73,395.99,30
6.0,4.0,300.0,100.0,0.3,0.3667,11,19,0.2454,1.3614,193.82,484.63,30
6.0,4.0,300.0,250.0,0.3,0.3667,11,19,0.2454,1.3614,193.82,484.63,30
6.0,2.0,300.0,100.0,0.1,0.3667,11,19,0.268,1.4673,265.33,422.41,30
6.0,2.0,300.0,250.0,0.1,0.3667,11,19,0.268,1.4673,265.33,422.41,30
6.0,4.0,150.0,250.0,0.3,0.3667,11,19,0.2802,1.2575,193.82,549.36,30
6.0,6.0,300.0,100.0,0.3,0.3667,11,19,0.3135,1.2815,315.82,562.69,30
6.0,6.0,300.0,250.0,0.3,0.3667,11,19,0.3135,1.2815,315.82,562.69,30
6.0,2.0,150.0,250.0,0.1,0.3667,11,19,0.3273,1.3833,264.66,482.41,30
6.0,2.0,150.0,100.0,0.3,0.3667,11,19,0.3463,1.1803,344.48,532.18,30
8.0,4.0,300.0,100.0,0.3,0.3667,11,19,0.394,1.1993,245.92,387.86,30
8.0,4.0,300.0,250.0,0.3,0.3667,11,19,0.394,1.1993,245.92,387.86,30
6.0,2.0,150.0,100.0,1.0,0.3667,11,19,0.4003,0.9703,347.79,624.18,30
6.0,4.0,150.0,250.0,0.1,0.3667,11,19,0.4435,1.3369,405.33,443.97,30
8.0,2.0,150.0,100.0,1.0,0.3667,11,19,0.4763,0.771,353.12,632.84,30
8.0,2.0,800.0,100.0,0.1,0.3667,11,19,0.4781,1.9801,177.73,87.06,30
8.0,2.0,800.0,250.0,0.1,0.3667,11,19,0.4781,1.9801,177.73,87.06,30
8.0,2.0,800.0,400.0,0.1,0.3667,11,19,0.4781,1.9801,177.73,87.06,30
8.0,6.0,300.0,100.0,0.3,0.3667,11,19,0.4854,1.1054,296.58,490.59,30
8.0,6.0,300.0,250.0,0.3,0.3667,11,19,0.4854,1.1054,296.58,490.59,30
8.0,4.0,800.0,100.0,0.1,0.3667,11,19,0.4928,1.9095,177.73,119.73,30
8.0,4.0,800.0,250.0,0.1,0.3667,11,19,0.4928,1.9095,177.73,119.73,30
8.0,4.0,800.0,400.0,0.1,0.3667,11,19,0.4928,1.9095,177.73,119.73,30
8.0,6.0,800.0,100.0,0.1,0.3667,11,19,0.4964,1.7751,177.73,123.33,30
8.0,6.0,800.0,250.0,0.1,0.3667,11,19,0.4964,1.7751,177.73,123.33,30
8.0,6.0,800.0,400.0,0.1,0.3667,11,19,0.4964,1.7751,177.73,123.33,30
6.0,8.0,150.0,400.0,0.1,0.3667,11,19,0.5009,1.3809,195.33,730.75,30
6.0,8.0,300.0,400.0,0.1,0.3667,11,19,0.5009,1.3809,195.33,730.75,30
6.0,8.0,150.0,250.0,0.5,0.3667,11,19,0.5116,1.0663,459.82,796.82,30
6.0,8.0,150.0,250.0,0.3,0.3667,11,19,0.5196,1.119,459.15,804.17,30
8.0,2.0,150.0,100.0,0.3,0.3667,11,19,0.5435,0.9889,395.25,414.74,30
6.0,6.0,150.0,250.0,0.1,0.3667,11,19,0.5462,1.1948,426.66,573.94,30
8.0,2.0,300.0,100.0,0.1,0.3667,11,19,0.5482,1.2122,384.32,292.31,30
8.0,2.0,300.0,250.0,0.1,0.3667,11,19,0.5482,1.2122,384.32,292.31,30
8.0,2.0,500.0,100.0,0.1,0.3667,11,19,0.5543,1.6076,178.54,356.48,30
8.0,2.0,500.0,250.0,0.1,0.3667,11,19,0.5543,1.6076,178.54,356.48,30
8.0,2.0,500.0,400.0,0.1,0.3667,11,19,0.5543,1.6076,178.54,356.48,30
10.0,2.0,300.0,100.0,0.3,0.3667,11,19,0.5559,1.0745,349.99,292.31,30
10.0,2.0,300.0,250.0,0.3,0.3667,11,19,0.5559,1.0745,349.99,292.31,30
6.0,6.0,150.0,100.0,0.5,0.3667,11,19,0.6066,0.9366,563.82,785.98,30
8.0,2.0,150.0,250.0,0.1,0.3667,11,19,0.6089,1.1302,330.32,390.98,30
10.0,2.0,150.0,250.0,0.3,0.3667,11,19,0.6405,0.9985,349.99,306.31,30
10.0,4.0,150.0,250.0,0.3,0.3667,11,19,0.6607,0.9367,349.32,329.18,30
6.0,6.0,150.0,100.0,0.3,0.3667,11,19,0.6717,0.9904,678.48,723.78,30
6.0,8.0,150.0,250.0,0.1,0.3667,11,19,0.6984,1.1211,215.99,1029.5,30
10.0,6.0,300.0,100.0,0.3,0.3667,11,19,0.7041,0.9647,349.99,403.85,30
10.0,6.0,300.0,250.0,0.3,0.3667,11,19,0.7041,0.9647,349.99,403.85,30
8.0,8.0,150.0,250.0,0.5,0.3667,11,19,0.7629,0.8829,348.58,869.38,30
10.0,6.0,800.0,100.0,0.1,0.3667,11,19,0.7709,1.5623,103.22,119.73,30
10.0,6.0,800.0,250.0,0.1,0.3667,11,19,0.7709,1.5623,103.22,119.73,30
10.0,6.0,800.0,400.0,0.1,0.3667,11,19,0.7709,1.5623,103.22,119.73,30
