open_margin_db,close_margin_db,release_ms,hold_ms,noise_ema_tc_closed,attack_tc,decay_tc,pass_rate,passed,failed,mean_missed_speech,mean_false_open,mean_start_delay_ms,mean_early_close_ms,total_scenarios
6.0,6.0,300.0,250.0,0.3,0.05,0.15,0.4333,13,17,0.9231,0.7938,192.25,764.64,30
10.0,2.0,800.0,100.0,0.3,0.02,0.15,0.4333,13,17,0.9322,1.1456,28.5,117.06,30
10.0,2.0,800.0,250.0,0.3,0.02,0.15,0.4333,13,17,0.9322,1.1456,28.5,117.06,30
10.0,4.0,800.0,100.0,0.3,0.02,0.15,0.4333,13,17,0.9349,1.1162,29.86,118.4,30
10.0,4.0,800.0,250.0,0.3,0.02,0.15,0.4333,13,17,0.9349,1.1162,29.86,118.4,30
12.0,4.0,500.0,100.0,1.0,0.005,0.15,0.4333,13,17,0.9374,0.8087,63.57,595.82,30
12.0,4.0,500.0,250.0,1.0,0.005,0.15,0.4333,13,17,0.9374,0.8087,63.57,595.82,30
10.0,2.0,800.0,100.0,0.3,0.005,0.6,0.4333,13,17,0.9389,1.1976,19.83,194.4,30
10.0,2.0,800.0,250.0,0.3,0.005,0.6,0.4333,13,17,0.9389,1.1976,19.83,194.4,30
10.0,4.0,300.0,100.0,1.0,0.005,0.3,0.4333,13,17,0.946,0.6894,41.17,680.87,30
10.0,4.0,300.0,250.0,1.0,0.005,0.3,0.4333,13,17,0.946,0.6894,41.17,680.87,30
10.0,6.0,500.0,100.0,1.0,0.005,0.3,0.4333,13,17,0.9593,0.874,41.17,700.16,30
10.0,6.0,500.0,250.0,1.0,0.005,0.3,0.4333,13,17,0.9593,0.874,41.17,700.16,30
10.0,4.0,800.0,100.0,0.3,0.005,0.6,0.4333,13,17,0.9709,1.1689,19.83,226.4,30
10.0,4.0,800.0,250.0,0.3,0.005,0.6,0.4333,13,17,0.9709,1.1689,19.83,226.4,30
12.0,2.0,300.0,100.0,1.0,0.005,0.3,0.4333,13,17,0.9742,0.6482,66.09,583.48,30
12.0,2.0,300.0,250.0,1.0,0.005,0.3,0.4333,13,17,0.9742,0.6482,66.09,583.48,30
12.0,4.0,500.0,100.0,1.0,0.005,0.3,0.4333,13,17,0.9759,0.8179,66.09,608.48,30
12.0,4.0,500.0,250.0,1.0,0.005,0.3,0.4333,13,17,0.9759,0.8179,66.09,608.48,30
12.0,2.0,500.0,100.0,0.3,0.005,0.15,0.4333,13,17,0.9796,0.9263,196.3,87.06,30
12.0,2.0,500.0,250.0,0.3,0.005,0.15,0.4333,13,17,0.9796,0.9263,196.3,87.06,30
8.0,4.0,300.0,100.0,0.3,0.05,0.15,0.4333,13,17,0.9843,0.7089,198.66,445.38,30
8.0,4.0,300.0,250.0,0.3,0.05,0.15,0.4333,13,17,0.9843,0.7089,198.66,445.38,30
10.0,2.0,500.0,100.0,0.3,0.005,0.6,0.4333,13,17,0.9856,1.0109,20.52,240.4,30
10.0,2.0,500.0,250.0,0.3,0.005,0.6,0.4333,13,17,0.9856,1.0109,20.52,240.4,30
10.0,6.0,500.0,100.0,0.3,0.005,0.15,0.4333,13,17,0.9864,1.0284,160.01,427.72,30
10.0,6.0,500.0,250.0,0.3,0.005,0.15,0.4333,13,17,0.9864,1.0284,160.01,427.72,30
8.0,4.0,300.0,100.0,0.3,0.02,0.6,0.4333,13,17,0.9875,0.8162,30.94,554.61,30
8.0,4.0,300.0,250.0,0.3,0.02,0.6,0.4333,13,17,0.9875,0.8162,30.94,554.61,30
10.0,6.0,300.0,100.0,1.0,0.005,0.15,0.4333,13,17,0.9978,0.6672,35.32,870.58,30
10.0,6.0,300.0,250.0,1.0,0.005,0.15,0.4333,13,17,0.9978,0.6672,35.32,870.58,30
10.0,6.0,800.0,100.0,0.3,0.02,0.15,0.4333,13,17,1.0082,1.1062,29.86,365.08,30
10.0,6.0,800.0,250.0,0.3,0.02,0.15,0.4333,13,17,1.0082,1.1062,29.86,365.08,30
6.0,6.0,300.0,100.0,0.3,0.02,0.6,0.4333,13,17,1.0319,0.8212,24.65,924.58,30
6.0,6.0,300.0,250.0,0.3,0.02,0.6,0.4333,13,17,1.0319,0.8212,24.65,924.58,30
10.0,4.0,500.0,100.0,0.3,0.02,0.15,0.4333,13,17,1.0324,0.8937,28.52,381.88,30
10.0,4.0,500.0,250.0,0.3,0.02,0.15,0.4333,13,17,1.0324,0.8937,28.52,381.88,30
10.0,2.0,500.0,100.0,0.3,0.02,0.3,0.4333,13,17,1.0344,0.9617,41.32,308.4,30
10.0,2.0,500.0,250.0,0.3,0.02,0.3,0.4333,13,17,1.0344,0.9617,41.32,308.4,30
8.0,6.0,500.0,100.0,0.3,0.005,0.6,0.4333,13,17,1.0375,0.9549,21.58,615.94,30
8.0,6.0,500.0,250.0,0.3,0.005,0.6,0.4333,13,17,1.0375,0.9549,21.58,615.94,30
12.0,4.0,500.0,100.0,0.3,0.005,0.15,0.4333,13,17,1.0471,0.9004,41.86,383.88,30
12.0,4.0,500.0,250.0,0.3,0.005,0.15,0.4333,13,17,1.0471,0.9004,41.86,383.88,30
10.0,4.0,300.0,100.0,0.3,0.005,0.15,0.4333,13,17,1.05,0.8427,314.44,296.04,30
10.0,4.0,300.0,250.0,0.3,0.005,0.15,0.4333,13,17,1.05,0.8427,314.44,296.04,30
10.0,6.0,800.0,100.0,1.0,0.005,0.6,0.4333,13,17,1.0554,0.9907,42.28,633.13,30
10.0,6.0,800.0,250.0,1.0,0.005,0.6,0.4333,13,17,1.0554,0.9907,42.28,633.13,30
10.0,4.0,500.0,100.0,1.0,0.005,0.6,0.4333,13,17,1.0731,0.8191,42.28,650.83,30
10.0,4.0,500.0,250.0,1.0,0.005,0.6,0.4333,13,17,1.0731,0.8191,42.28,650.83,30
10.0,4.0,500.0,100.0,0.3,0.02,0.3,0.4333,13,17,1.0995,0.9249,41.79,373.06,30
10.0,4.0,500.0,250.0,0.3,0.02,0.3,0.4333,13,17,1.0995,0.9249,41.79,373.06,30
12.0,2.0,500.0,100.0,1.0,0.02,0.3,0.4333,13,17,1.1057,0.7917,33.94,245.06,30
12.0,2.0,500.0,250.0,1.0,0.02,0.3,0.4333,13,17,1.1057,0.7917,33.94,245.06,30
10.0,6.0,800.0,100.0,0.3,0.005,0.6,0.4333,13,17,1.1069,1.1209,19.83,362.41,30
10.0,6.0,800.0,250.0,0.3,0.005,0.6,0.4333,13,17,1.1069,1.1209,19.83,362.41,30
10.0,2.0,300.0,100.0,0.3,0.02,0.3,0.4333,13,17,1.1272,0.7738,41.12,383.39,30
10.0,2.0,300.0,250.0,0.3,0.02,0.3,0.4333,13,17,1.1272,0.7738,41.12,383.39,30
10.0,6.0,300.0,100.0,0.3,0.005,0.15,0.4333,13,17,1.1388,0.8114,314.44,380.77,30
10.0,6.0,300.0,250.0,0.3,0.005,0.15,0.4333,13,17,1.1388,0.8114,314.44,380.77,30
10.0,4.0,300.0,100.0,0.3,0.02,0.15,0.4333,13,17,1.1395,0.7108,183.64,276.28,30
10.0,4.0,300.0,250.0,0.3,0.02,0.15,0.4333,13,17,1.1395,0.7108,183.64,276.28,30
10.0,6.0,500.0,100.0,0.3,0.02,0.15,0.4333,13,17,1.1411,0.8591,183.64,293.27,30
10.0,6.0,500.0,250.0,0.3,0.02,0.15,0.4333,13,17,1.1411,0.8591,183.64,293.27,30
10.0,4.0,500.0,100.0,0.3,0.005,0.6,0.4333,13,17,1.1434,0.9468,20.99,377.79,30
10.0,4.0,500.0,250.0,0.3,0.005,0.6,0.4333,13,17,1.1434,0.9468,20.99,377.79,30
8.0,4.0,300.0,100.0,0.3,0.05,0.3,0.4333,13,17,1.1632,0.7365,43.82,638.04,30
8.0,4.0,300.0,250.0,0.3,0.05,0.3,0.4333,13,17,1.1632,0.7365,43.82,638.04,30
12.0,4.0,300.0,100.0,0.3,0.005,0.15,0.4333,13,17,1.1767,0.7074,196.28,301.55,30
12.0,4.0,300.0,250.0,0.3,0.005,0.15,0.4333,13,17,1.1767,0.7074,196.28,301.55,30
12.0,6.0,500.0,100.0,0.3,0.005,0.15,0.4333,13,17,1.1771,0.8557,41.86,488.55,30
12.0,6.0,500.0,250.0,0.3,0.005,0.15,0.4333,13,17,1.1771,0.8557,41.86,488.55,30
10.0,4.0,300.0,100.0,0.3,0.02,0.3,0.4333,13,17,1.1833,0.7333,41.12,410.22,30
10.0,4.0,300.0,250.0,0.3,0.02,0.3,0.4333,13,17,1.1833,0.7333,41.12,410.22,30
12.0,4.0,500.0,100.0,1.0,0.02,0.3,0.4333,13,17,1.2337,0.7577,33.94,373.06,30
12.0,4.0,500.0,250.0,1.0,0.02,0.3,0.4333,13,17,1.2337,0.7577,33.94,373.06,30
10.0,6.0,300.0,100.0,0.3,0.02,0.15,0.4333,13,17,1.2415,0.6855,183.64,374.32,30
10.0,6.0,300.0,250.0,0.3,0.02,0.15,0.4333,13,17,1.2415,0.6855,183.64,374.32,30
10.0,4.0,300.0,100.0,0.3,0.005,0.6,0.4333,13,17,1.2431,0.7551,20.99,450.12,30
10.0,4.0,300.0,250.0,0.3,0.005,0.6,0.4333,13,17,1.2431,0.7551,20.99,450.12,30
12.0,2.0,300.0,100.0,0.3,0.02,0.15,0.4333,13,17,1.2897,0.7037,28.4,177.32,30
12.0,2.0,300.0,250.0,0.3,0.02,0.15,0.4333,13,17,1.2897,0.7037,28.4,177.32,30
12.0,6.0,300.0,100.0,0.3,0.005,0.15,0.4333,13,17,1.3183,0.681,196.28,426.51,30
12.0,6.0,300.0,250.0,0.3,0.005,0.15,0.4333,13,17,1.3183,0.681,196.28,426.51,30
10.0,2.0,300.0,100.0,0.3,0.05,0.15,0.4333,13,17,1.3862,0.6909,28.23,176.65,30
10.0,2.0,300.0,250.0,0.3,0.05,0.15,0.4333,13,17,1.3862,0.6909,28.23,176.65,30
12.0,2.0,300.0,100.0,0.3,0.02,0.6,0.4333,13,17,1.4038,0.7204,28.25,168.84,30
12.0,2.0,300.0,250.0,0.3,0.02,0.6,0.4333,13,17,1.4038,0.7204,28.25,168.84,30
10.0,4.0,300.0,100.0,0.3,0.05,0.15,0.4333,13,17,1.4182,0.6702,28.23,209.32,30
10.0,4.0,300.0,250.0,0.3,0.05,0.15,0.4333,13,17,1.4182,0.6702,28.23,209.32,30
12.0,4.0,300.0,100.0,0.3,0.02,0.3,0.4333,13,17,1.4183,0.701,26.92,239.38,30
12.0,4.0,300.0,250.0,0.3,0.02,0.3,0.4333,13,17,1.4183,0.701,26.92,239.38,30
6.0,2.0,500.0,100.0,1.0,0.05,0.15,0.4,12,18,0.3652,1.0585,84.86,480.99,30
6.0,2.0,500.0,250.0,1.0,0.05,0.15,0.4,12,18,0.3652,1.0585,84.86,480.99,30
6.0,2.0,800.0,100.0,0.3,0.05,0.15,0.4,12,18,0.3893,1.4433,38.67,127.99,30
6.0,2.0,800.0,250.0,0.3,0.05,0.15,0.4,12,18,0.3893,1.4433,38.67,127.99,30
6.0,2.0,800.0,100.0,0.3,0.05,0.3,0.4,12,18,0.3895,1.4155,42.15,124.66,30
6.0,2.0,800.0,250.0,0.3,0.05,0.3,0.4,12,18,0.3895,1.4155,42.15,124.66,30
10.0,2.0,800.0,100.0,1.0,0.02,0.15,0.4,12,18,0.4173,1.2226,55.97,229.99,30
10.0,2.0,800.0,250.0,1.0,0.02,0.15,0.4,12,18,0.4173,1.2226,55.97,229.99,30
8.0,2.0,800.0,100.0,1.0,0.02,0.6,0.4,12,18,0.4187,1.2681,38.93,207.82,30
8.0,2.0,800.0,250.0,1.0,0.02,0.6,0.4,12,18,0.4187,1.2681,38.93,207.82,30
6.0,2.0,300.0,100.0,1.0,0.05,0.15,0.4,12,18,0.4658,0.8098,109.43,654.32,30
6.0,2.0,300.0,250.0,1.0,0.05,0.15,0.4,12,18,0.4658,0.8098,109.43,654.32,30
10.0,2.0,500.0,100.0,1.0,0.02,0.3,0.4,12,18,0.5028,0.9081,53.62,277.15,30
10.0,2.0,500.0,250.0,1.0,0.02,0.3,0.4,12,18,0.5028,0.9081,53.62,277.15,30
6.0,4.0,800.0,100.0,0.3,0.05,0.15,0.4,12,18,0.5298,1.3965,38.67,309.82,30
6.0,4.0,800.0,250.0,0.3,0.05,0.15,0.4,12,18,0.5298,1.3965,38.67,309.82,30
10.0,4.0,800.0,100.0,1.0,0.02,0.15,0.4,12,18,0.5305,1.1798,55.3,343.82,30
10.0,4.0,800.0,250.0,1.0,0.02,0.15,0.4,12,18,0.5305,1.1798,55.3,343.82,30
6.0,4.0,500.0,100.0,1.0,0.05,0.15,0.4,12,18,0.5328,0.9842,84.86,673.99,30
6.0,4.0,500.0,250.0,1.0,0.05,0.15,0.4,12,18,0.5328,0.9842,84.86,673.99,30
12.0,2.0,800.0,100.0,1.0,0.005,0.15,0.4,12,18,0.5631,1.0851,63.1,119.99,30
12.0,2.0,800.0,250.0,1.0,0.005,0.15,0.4,12,18,0.5631,1.0851,63.1,119.99,30
6.0,6.0,800.0,100.0,0.3,0.05,0.15,0.4,12,18,0.5738,1.3392,38.67,495.83,30
6.0,6.0,800.0,250.0,0.3,0.05,0.15,0.4,12,18,0.5738,1.3392,38.67,495.83,30
6.0,4.0,800.0,100.0,0.3,0.05,0.3,0.4,12,18,0.5779,1.3653,42.15,415.15,30
6.0,4.0,800.0,250.0,0.3,0.05,0.3,0.4,12,18,0.5779,1.3653,42.15,415.15,30
8.0,4.0,800.0,100.0,1.0,0.02,0.6,0.4,12,18,0.5789,1.1796,43.1,404.48,30
8.0,4.0,800.0,250.0,1.0,0.02,0.6,0.4,12,18,0.5789,1.1796,43.1,404.48,30
8.0,2.0,800.0,100.0,0.3,0.02,0.6,0.4,12,18,0.582,1.2647,29.78,197.55,30
8.0,2.0,800.0,250.0,0.3,0.02,0.6,0.4,12,18,0.582,1.2647,29.78,197.55,30
6.0,2.0,300.0,100.0,1.0,0.05,0.3,0.4,12,18,0.6127,0.7993,48.44,601.58,30
6.0,2.0,300.0,250.0,1.0,0.05,0.3,0.4,12,18,0.6127,0.7993,48.44,601.58,30
8.0,2.0,800.0,100.0,0.3,0.05,0.15,0.4,12,18,0.6168,1.1675,44.41,116.4,30
8.0,2.0,800.0,250.0,0.3,0.05,0.15,0.4,12,18,0.6168,1.1675,44.41,116.4,30
6.0,6.0,500.0,100.0,1.0,0.005,0.6,0.4,12,18,0.6318,1.0265,28.62,865.79,30
6.0,6.0,500.0,250.0,1.0,0.005,0.6,0.4,12,18,0.6318,1.0265,28.62,865.79,30
8.0,2.0,500.0,100.0,0.3,0.02,0.6,0.4,12,18,0.6387,1.078,30.47,253.55,30
8.0,2.0,500.0,250.0,0.3,0.02,0.6,0.4,12,18,0.6387,1.078,30.47,253.55,30
6.0,6.0,300.0,100.0,1.0,0.005,0.3,0.4,12,18,0.6807,0.8307,112.26,1043.35,30
6.0,6.0,300.0,250.0,1.0,0.005,0.3,0.4,12,18,0.6807,0.8307,112.26,1043.35,30
12.0,2.0,800.0,100.0,1.0,0.005,0.3,0.4,12,18,0.6827,1.1034,64.93,237.82,30
12.0,2.0,800.0,250.0,1.0,0.005,0.3,0.4,12,18,0.6827,1.1034,64.93,237.82,30
8.0,4.0,800.0,100.0,0.3,0.02,0.6,0.4,12,18,0.684,1.2033,29.78,299.55,30
8.0,4.0,800.0,250.0,0.3,0.02,0.6,0.4,12,18,0.684,1.2033,29.78,299.55,30
8.0,4.0,800.0,100.0,0.3,0.05,0.15,0.4,12,18,0.6879,1.1373,44.41,196.22,30
8.0,4.0,800.0,250.0,0.3,0.05,0.15,0.4,12,18,0.6879,1.1373,44.41,196.22,30
12.0,4.0,800.0,100.0,1.0,0.005,0.15,0.4,12,18,0.6903,1.0423,63.1,349.15,30
12.0,4.0,800.0,250.0,1.0,0.005,0.15,0.4,12,18,0.6903,1.0423,63.1,349.15,30
6.0,6.0,800.0,100.0,0.3,0.05,0.3,0.4,12,18,0.7266,1.2606,42.15,590.48,30
6.0,6.0,800.0,250.0,0.3,0.05,0.3,0.4,12,18,0.7266,1.2606,42.15,590.48,30
6.0,6.0,500.0,100.0,0.3,0.05,0.15,0.4,12,18,0.731,1.041,76.92,710.02,30
6.0,6.0,500.0,250.0,0.3,0.05,0.15,0.4,12,18,0.731,1.041,76.92,710.02,30
6.0,6.0,300.0,100.0,1.0,0.02,0.3,0.4,12,18,0.7416,0.7876,213.89,1001.79,30
6.0,6.0,300.0,250.0,1.0,0.02,0.3,0.4,12,18,0.7416,0.7876,213.89,1001.79,30
10.0,6.0,800.0,100.0,1.0,0.02,0.15,0.4,12,18,0.7438,1.1011,207.97,483.17,30
10.0,6.0,800.0,250.0,1.0,0.02,0.15,0.4,12,18,0.7438,1.1011,207.97,483.17,30
6.0,2.0,300.0,100.0,0.3,0.05,0.6,0.4,12,18,0.7676,0.8836,42.44,575.82,30
6.0,2.0,300.0,250.0,0.3,0.05,0.6,0.4,12,18,0.7676,0.8836,42.44,575.82,30
8.0,6.0,800.0,100.0,0.3,0.05,0.15,0.4,12,18,0.798,1.092,44.41,480.24,30
8.0,6.0,800.0,250.0,0.3,0.05,0.15,0.4,12,18,0.798,1.092,44.41,480.24,30
10.0,2.0,500.0,100.0,1.0,0.02,0.6,0.4,12,18,0.8003,0.921,55.85,364.48,30
10.0,2.0,500.0,250.0,1.0,0.02,0.6,0.4,12,18,0.8003,0.921,55.85,364.48,30
8.0,4.0,300.0,100.0,1.0,0.02,0.3,0.4,12,18,0.8046,0.6979,39.77,732.54,30
8.0,4.0,300.0,250.0,1.0,0.02,0.3,0.4,12,18,0.8046,0.6979,39.77,732.54,30
8.0,6.0,800.0,100.0,1.0,0.02,0.6,0.4,12,18,0.8082,1.1076,43.1,630.5,30
8.0,6.0,800.0,250.0,1.0,0.02,0.6,0.4,12,18,0.8082,1.1076,43.1,630.5,30
8.0,4.0,500.0,100.0,0.3,0.05,0.15,0.4,12,18,0.8159,0.9072,43.55,491.7,30
8.0,4.0,500.0,250.0,0.3,0.05,0.15,0.4,12,18,0.8159,0.9072,43.55,491.7,30
6.0,6.0,500.0,100.0,0.3,0.05,0.3,0.4,12,18,0.8238,1.0085,196.4,633.36,30
6.0,6.0,500.0,250.0,0.3,0.05,0.3,0.4,12,18,0.8238,1.0085,196.4,633.36,30
10.0,2.0,300.0,100.0,1.0,0.02,0.3,0.4,12,18,0.8304,0.6931,53.62,558.14,30
10.0,2.0,300.0,250.0,1.0,0.02,0.3,0.4,12,18,0.8304,0.6931,53.62,558.14,30
8.0,4.0,500.0,100.0,1.0,0.02,0.6,0.4,12,18,0.8419,0.9286,43.1,648.83,30
8.0,4.0,500.0,250.0,1.0,0.02,0.6,0.4,12,18,0.8419,0.9286,43.1,648.83,30
10.0,4.0,500.0,100.0,1.0,0.02,0.3,0.4,12,18,0.8488,0.8641,53.62,599.82,30
10.0,4.0,500.0,250.0,1.0,0.02,0.3,0.4,12,18,0.8488,0.8641,53.62,599.82,30
8.0,6.0,800.0,100.0,0.3,0.02,0.6,0.4,12,18,0.8654,1.15,31.14,480.24,30
8.0,6.0,800.0,250.0,0.3,0.02,0.6,0.4,12,18,0.8654,1.15,31.14,480.24,30
12.0,4.0,800.0,100.0,1.0,0.005,0.3,0.4,12,18,0.8887,1.0701,65.62,443.15,30
12.0,4.0,800.0,250.0,1.0,0.005,0.3,0.4,12,18,0.8887,1.0701,65.62,443.15,30
8.0,4.0,500.0,100.0,0.3,0.02,0.6,0.4,12,18,0.8892,1.0072,30.94,484.24,30
8.0,4.0,500.0,250.0,0.3,0.02,0.6,0.4,12,18,0.8892,1.0072,30.94,484.24,30
8.0,4.0,300.0,100.0,1.0,0.005,0.6,0.4,12,18,0.8963,0.727,24.55,730.07,30
8.0,4.0,300.0,250.0,1.0,0.005,0.6,0.4,12,18,0.8963,0.727,24.55,730.07,30
6.0,4.0,300.0,100.0,0.3,0.05,0.6,0.4,12,18,0.8993,0.8213,42.44,700.16,30
6.0,4.0,300.0,250.0,0.3,0.05,0.6,0.4,12,18,0.8993,0.8213,42.44,700.16,30
8.0,4.0,300.0,100.0,1.0,0.02,0.6,0.4,12,18,0.9102,0.6922,42.44,747.4,30
8.0,4.0,300.0,250.0,1.0,0.02,0.6,0.4,12,18,0.9102,0.6922,42.44,747.4,30
12.0,2.0,500.0,100.0,1.0,0.02,0.15,0.4,12,18,0.9205,0.8018,45.45,373.06,30
12.0,2.0,500.0,250.0,1.0,0.02,0.15,0.4,12,18,0.9205,0.8018,45.45,373.06,30
8.0,6.0,500.0,100.0,1.0,0.02,0.6,0.4,12,18,0.9214,0.8214,80.88,721.61,30
8.0,6.0,500.0,250.0,1.0,0.02,0.6,0.4,12,18,0.9214,0.8214,80.88,721.61,30
12.0,6.0,800.0,100.0,1.0,0.005,0.15,0.4,12,18,0.9289,1.0129,63.1,587.82,30
12.0,6.0,800.0,250.0,1.0,0.005,0.15,0.4,12,18,0.9289,1.0129,63.1,587.82,30
10.0,4.0,300.0,100.0,1.0,0.02,0.15,0.4,12,18,0.9401,0.6475,55.1,756.35,30
10.0,4.0,300.0,250.0,1.0,0.02,0.15,0.4,12,18,0.9401,0.6475,55.1,756.35,30
12.0,2.0,800.0,100.0,0.3,0.005,0.15,0.4,12,18,0.9456,1.1789,41.84,117.06,30
12.0,2.0,800.0,250.0,0.3,0.005,0.15,0.4,12,18,0.9456,1.1789,41.84,117.06,30
8.0,2.0,500.0,100.0,0.3,0.05,0.3,0.4,12,18,0.9462,0.9682,43.36,440.89,30
8.0,2.0,500.0,250.0,0.3,0.05,0.3,0.4,12,18,0.9462,0.9682,43.36,440.89,30
12.0,4.0,800.0,100.0,0.3,0.005,0.15,0.4,12,18,0.9476,1.1582,42.52,118.4,30
12.0,4.0,800.0,250.0,0.3,0.005,0.15,0.4,12,18,0.9476,1.1582,42.52,118.4,30
10.0,2.0,800.0,100.0,0.3,0.02,0.3,0.4,12,18,0.949,1.1577,40.63,223.73,30
10.0,2.0,800.0,250.0,0.3,0.02,0.3,0.4,12,18,0.949,1.1577,40.63,223.73,30
8.0,2.0,300.0,100.0,0.3,0.05,0.3,0.4,12,18,0.9847,0.778,43.82,460.89,30
8.0,2.0,300.0,250.0,0.3,0.05,0.3,0.4,12,18,0.9847,0.778,43.82,460.89,30
8.0,6.0,500.0,100.0,0.3,0.05,0.15,0.4,12,18,0.9889,0.8635,198.66,475.32,30
8.0,6.0,500.0,250.0,0.3,0.05,0.15,0.4,12,18,0.9889,0.8635,198.66,475.32,30
10.0,2.0,300.0,100.0,1.0,0.02,0.6,0.4,12,18,1.0167,0.702,55.85,580.81,30
10.0,2.0,300.0,250.0,1.0,0.02,0.6,0.4,12,18,1.0167,0.702,55.85,580.81,30
12.0,2.0,300.0,100.0,1.0,0.02,0.15,0.4,12,18,1.0421,0.5888,45.45,476.03,30
12.0,2.0,300.0,250.0,1.0,0.02,0.15,0.4,12,18,1.0421,0.5888,45.45,476.03,30
12.0,2.0,300.0,100.0,1.0,0.005,0.6,0.4,12,18,1.0426,0.6406,71.8,590.81,30
12.0,2.0,300.0,250.0,1.0,0.005,0.6,0.4,12,18,1.0426,0.6406,71.8,590.81,30
8.0,6.0,500.0,100.0,0.3,0.02,0.6,0.4,12,18,1.0462,0.9329,30.94,615.27,30
8.0,6.0,500.0,250.0,0.3,0.02,0.6,0.4,12,18,1.0462,0.9329,30.94,615.27,30
12.0,4.0,500.0,100.0,1.0,0.02,0.15,0.4,12,18,1.0503,0.777,45.45,478.89,30
12.0,4.0,500.0,250.0,1.0,0.02,0.15,0.4,12,18,1.0503,0.777,45.45,478.89,30
12.0,6.0,800.0,100.0,0.3,0.005,0.15,0.4,12,18,1.0529,1.0875,42.52,397.7,30
12.0,6.0,800.0,250.0,0.3,0.005,0.15,0.4,12,18,1.0529,1.0875,42.52,397.7,30
6.0,6.0,300.0,100.0,0.3,0.05,0.3,0.4,12,18,1.0579,0.8059,223.06,805.91,30
6.0,6.0,300.0,250.0,0.3,0.05,0.3,0.4,12,18,1.0579,0.8059,223.06,805.91,30
12.0,6.0,500.0,100.0,1.0,0.005,0.15,0.4,12,18,1.0709,0.7775,63.57,704.65,30
12.0,6.0,500.0,250.0,1.0,0.005,0.15,0.4,12,18,1.0709,0.7775,63.57,704.65,30
8.0,4.0,500.0,100.0,0.3,0.05,0.3,0.4,12,18,1.0742,0.9235,43.82,568.37,30
8.0,4.0,500.0,250.0,0.3,0.05,0.3,0.4,12,18,1.0742,0.9235,43.82,568.37,30
10.0,4.0,800.0,100.0,0.3,0.02,0.3,0.4,12,18,1.0784,1.1277,40.63,353.06,30
10.0,4.0,800.0,250.0,0.3,0.02,0.3,0.4,12,18,1.0784,1.1277,40.63,353.06,30
12.0,6.0,800.0,100.0,1.0,0.005,0.3,0.4,12,18,1.0941,1.0001,65.62,648.48,30
12.0,6.0,800.0,250.0,1.0,0.005,0.3,0.4,12,18,1.0941,1.0001,65.62,648.48,30
12.0,4.0,500.0,100.0,1.0,0.005,0.6,0.4,12,18,1.1193,0.7886,71.8,667.49,30
12.0,4.0,500.0,250.0,1.0,0.005,0.6,0.4,12,18,1.1193,0.7886,71.8,667.49,30
10.0,6.0,800.0,100.0,0.3,0.02,0.3,0.4,12,18,1.123,1.0523,41.99,396.34,30
10.0,6.0,800.0,250.0,0.3,0.02,0.3,0.4,12,18,1.123,1.0523,41.99,396.34,30
10.0,4.0,300.0,100.0,1.0,0.005,0.6,0.4,12,18,1.1294,0.5847,42.28,750.74,30
10.0,4.0,300.0,250.0,1.0,0.005,0.6,0.4,12,18,1.1294,0.5847,42.28,750.74,30
8.0,6.0,300.0,100.0,0.3,0.05,0.15,0.4,12,18,1.1406,0.6806,198.66,623.04,30
8.0,6.0,300.0,250.0,0.3,0.05,0.15,0.4,12,18,1.1406,0.6806,198.66,623.04,30
10.0,2.0,300.0,100.0,0.3,0.02,0.6,0.4,12,18,1.168,0.7954,44.97,379.73,30
10.0,2.0,300.0,250.0,0.3,0.02,0.6,0.4,12,18,1.168,0.7954,44.97,379.73,30
12.0,4.0,300.0,100.0,1.0,0.005,0.3,0.4,12,18,1.1843,0.6203,66.09,738.21,30
12.0,4.0,300.0,250.0,1.0,0.005,0.3,0.4,12,18,1.1843,0.6203,66.09,738.21,30
8.0,6.0,300.0,100.0,0.3,0.005,0.6,0.4,12,18,1.1848,0.7861,20.45,766.17,30
8.0,6.0,300.0,250.0,0.3,0.005,0.6,0.4,12,18,1.1848,0.7861,20.45,766.17,30
8.0,6.0,500.0,100.0,0.3,0.05,0.3,0.4,12,18,1.1849,0.8842,43.82,672.43,30
8.0,6.0,500.0,250.0,0.3,0.05,0.3,0.4,12,18,1.1849,0.8842,43.82,672.43,30
12.0,2.0,500.0,100.0,0.3,0.005,0.3,0.4,12,18,1.1901,0.9267,23.66,361.73,30
12.0,2.0,500.0,250.0,0.3,0.005,0.3,0.4,12,18,1.1901,0.9267,23.66,361.73,30
12.0,4.0,500.0,100.0,0.3,0.005,0.3,0.4,12,18,1.2007,0.8961,22.99,373.06,30
12.0,4.0,500.0,250.0,0.3,0.005,0.3,0.4,12,18,1.2007,0.8961,22.99,373.06,30
12.0,6.0,500.0,100.0,1.0,0.005,0.3,0.4,12,18,1.2016,0.775,66.09,755.54,30
12.0,6.0,500.0,250.0,1.0,0.005,0.3,0.4,12,18,1.2016,0.775,66.09,755.54,30
12.0,2.0,300.0,100.0,0.3,0.005,0.3,0.4,12,18,1.2252,0.7485,22.99,397.54,30
12.0,2.0,300.0,250.0,0.3,0.005,0.3,0.4,12,18,1.2252,0.7485,22.99,397.54,30
12.0,2.0,300.0,100.0,0.3,0.005,0.6,0.4,12,18,1.2275,0.7715,25.46,378.72,30
12.0,2.0,300.0,250.0,0.3,0.005,0.6,0.4,12,18,1.2275,0.7715,25.46,378.72,30
