open_margin_db,close_margin_db,release_ms,hold_ms,window_sec,percentile,pass_rate,passed,failed,mean_missed_speech,mean_false_open,mean_start_delay_ms,mean_early_close_ms,total_scenarios
6.0,4.0,300.0,100.0,1.0,15.0,0.1333,2,13,0.5064,1.5301,57.23,1312.43,15
6.0,4.0,300.0,250.0,1.0,15.0,0.1333,2,13,0.5064,1.5301,57.23,1312.43,15
8.0,4.0,300.0,100.0,1.0,15.0,0.1333,2,13,0.5551,1.3268,58.56,1312.43,15
8.0,4.0,300.0,250.0,1.0,15.0,0.1333,2,13,0.5551,1.3268,58.56,1312.43,15
6.0,6.0,300.0,100.0,2.0,15.0,0.1333,2,13,0.5699,1.2562,157.57,1471.47,15
6.0,6.0,300.0,250.0,2.0,15.0,0.1333,2,13,0.5699,1.2562,157.57,1471.47,15
6.0,6.0,300.0,100.0,1.0,15.0,0.1333,2,13,0.5868,1.4664,57.23,1845.76,15
6.0,6.0,300.0,250.0,1.0,15.0,0.1333,2,13,0.5868,1.4664,57.23,1845.76,15
10.0,4.0,300.0,100.0,1.0,15.0,0.1333,2,13,0.6018,1.1988,62.56,1312.43,15
10.0,4.0,300.0,250.0,1.0,15.0,0.1333,2,13,0.6018,1.1988,62.56,1312.43,15
12.0,2.0,300.0,100.0,1.0,25.0,0.1333,2,13,0.6282,0.8919,33.21,1339.12,15
12.0,2.0,300.0,250.0,1.0,25.0,0.1333,2,13,0.6282,0.8919,33.21,1339.12,15
8.0,6.0,300.0,100.0,2.0,15.0,0.1333,2,13,0.6286,1.1829,162.9,1471.47,15
8.0,6.0,300.0,250.0,2.0,15.0,0.1333,2,13,0.6286,1.1829,162.9,1471.47,15
8.0,6.0,300.0,100.0,1.0,15.0,0.1333,2,13,0.6774,1.2998,58.56,1845.76,15
8.0,6.0,300.0,250.0,1.0,15.0,0.1333,2,13,0.6774,1.2998,58.56,1845.76,15
12.0,6.0,300.0,100.0,2.0,15.0,0.1333,2,13,0.707,0.864,205.57,1471.47,15
12.0,6.0,300.0,250.0,2.0,15.0,0.1333,2,13,0.707,0.864,205.57,1471.47,15
10.0,2.0,300.0,100.0,2.0,35.0,0.1333,2,13,0.7112,0.7975,408.4,1449.23,15
10.0,2.0,300.0,250.0,2.0,35.0,0.1333,2,13,0.7112,0.7975,408.4,1449.23,15
10.0,6.0,800.0,100.0,1.0,35.0,0.1333,2,13,0.7842,1.0985,24.6,1269.55,15
10.0,6.0,800.0,250.0,1.0,35.0,0.1333,2,13,0.7842,1.0985,24.6,1269.55,15
12.0,6.0,500.0,100.0,1.0,25.0,0.1333,2,13,0.871,0.9867,33.21,1747.22,15
12.0,6.0,500.0,250.0,1.0,25.0,0.1333,2,13,0.871,0.9867,33.21,1747.22,15
12.0,4.0,500.0,100.0,1.0,35.0,0.1333,2,13,1.0766,0.6163,40.87,1767.22,15
12.0,4.0,500.0,250.0,1.0,35.0,0.1333,2,13,1.0766,0.6163,40.87,1767.22,15
6.0,2.0,300.0,100.0,2.0,35.0,0.0667,1,14,0.6274,0.9804,360.4,1449.23,15
6.0,2.0,300.0,250.0,2.0,35.0,0.0667,1,14,0.6274,0.9804,360.4,1449.23,15
12.0,4.0,300.0,100.0,1.0,15.0,0.0667,1,14,0.6613,1.0597,87.67,1312.43,15
12.0,4.0,300.0,250.0,1.0,15.0,0.0667,1,14,0.6613,1.0597,87.67,1312.43,15
10.0,6.0,300.0,100.0,2.0,15.0,0.0667,1,14,0.6737,0.9587,174.9,1471.47,15
10.0,6.0,300.0,250.0,2.0,15.0,0.0667,1,14,0.6737,0.9587,174.9,1471.47,15
8.0,2.0,300.0,100.0,2.0,35.0,0.0667,1,14,0.6752,0.9242,372.4,1449.23,15
8.0,2.0,300.0,250.0,2.0,35.0,0.0667,1,14,0.6752,0.9242,372.4,1449.23,15
10.0,6.0,300.0,100.0,1.0,15.0,0.0667,1,14,0.7441,1.1744,62.56,1845.76,15
10.0,6.0,300.0,250.0,1.0,15.0,0.0667,1,14,0.7441,1.1744,62.56,1845.76,15
12.0,6.0,300.0,100.0,1.0,15.0,0.0667,1,14,0.805,1.042,87.67,1845.76,15
12.0,6.0,300.0,250.0,1.0,15.0,0.0667,1,14,0.805,1.042,87.67,1845.76,15
12.0,4.0,300.0,100.0,2.0,25.0,0.0667,1,14,0.8583,0.67,42.21,1800.12,15
12.0,4.0,300.0,250.0,2.0,25.0,0.0667,1,14,0.8583,0.67,42.21,1800.12,15
12.0,2.0,300.0,100.0,2.0,35.0,0.0667,1,14,0.8757,0.5567,357.1,1510.56,15
12.0,2.0,300.0,250.0,2.0,35.0,0.0667,1,14,0.8757,0.5567,357.1,1510.56,15
6.0,6.0,500.0,100.0,1.0,35.0,0.0667,1,14,0.9866,1.2623,544.4,2110.33,15
6.0,6.0,500.0,250.0,1.0,35.0,0.0667,1,14,0.9866,1.2623,544.4,2110.33,15
12.0,6.0,800.0,100.0,1.0,35.0,0.0667,1,14,1.1036,0.6312,40.87,1190.68,15
12.0,6.0,800.0,250.0,1.0,35.0,0.0667,1,14,1.1036,0.6312,40.87,1190.68,15
8.0,6.0,500.0,100.0,1.0,35.0,0.0667,1,14,1.1108,1.0345,549.73,2110.33,15
8.0,6.0,500.0,250.0,1.0,35.0,0.0667,1,14,1.1108,1.0345,549.73,2110.33,15
10.0,6.0,500.0,100.0,1.0,35.0,0.0667,1,14,1.2882,0.9332,913.73,1776.21,15
10.0,6.0,500.0,250.0,1.0,35.0,0.0667,1,14,1.2882,0.9332,913.73,1776.21,15
12.0,6.0,500.0,100.0,1.0,35.0,0.0667,1,14,1.7516,0.4992,591.54,1984.01,15
12.0,6.0,500.0,250.0,1.0,35.0,0.0667,1,14,1.7516,0.4992,591.54,1984.01,15
6.0,4.0,300.0,100.0,1.0,25.0,0.0,0,15,0.6256,1.3412,61.01,2024.43,15
6.0,4.0,300.0,250.0,1.0,25.0,0.0,0,15,0.6256,1.3412,61.01,2024.43,15
6.0,4.0,300.0,100.0,2.0,25.0,0.0,0,15,0.6372,1.0809,63.34,1729.45,15
6.0,4.0,300.0,250.0,2.0,25.0,0.0,0,15,0.6372,1.0809,63.34,1729.45,15
6.0,2.0,300.0,100.0,1.0,35.0,0.0,0,15,0.6739,1.2603,160.4,1945.76,15
6.0,2.0,300.0,250.0,1.0,35.0,0.0,0,15,0.6739,1.2603,160.4,1945.76,15
8.0,4.0,300.0,100.0,2.0,25.0,0.0,0,15,0.701,0.9647,66.01,1729.45,15
8.0,4.0,300.0,250.0,2.0,25.0,0.0,0,15,0.701,0.9647,66.01,1729.45,15
10.0,4.0,300.0,100.0,2.0,25.0,0.0,0,15,0.7143,0.8967,72.67,1729.45,15
10.0,4.0,300.0,250.0,2.0,25.0,0.0,0,15,0.7143,0.8967,72.67,1729.45,15
8.0,4.0,300.0,100.0,1.0,25.0,0.0,0,15,0.7202,1.2026,62.34,2024.43,15
8.0,4.0,300.0,250.0,1.0,25.0,0.0,0,15,0.7202,1.2026,62.34,2024.43,15
6.0,6.0,300.0,100.0,2.0,25.0,0.0,0,15,0.8017,1.0253,721.57,1497.9,15
6.0,6.0,300.0,250.0,2.0,25.0,0.0,0,15,0.8017,1.0253,721.57,1497.9,15
6.0,6.0,500.0,100.0,2.0,35.0,0.0,0,15,0.8177,0.9614,59.07,2003.23,15
6.0,6.0,500.0,250.0,2.0,35.0,0.0,0,15,0.8177,0.9614,59.07,2003.23,15
10.0,4.0,300.0,100.0,1.0,25.0,0.0,0,15,0.8373,0.977,69.01,2024.43,15
10.0,4.0,300.0,250.0,1.0,25.0,0.0,0,15,0.8373,0.977,69.01,2024.43,15
6.0,6.0,300.0,100.0,1.0,25.0,0.0,0,15,0.8439,1.2782,415.23,2352.12,15
6.0,6.0,300.0,250.0,1.0,25.0,0.0,0,15,0.8439,1.2782,415.23,2352.12,15
6.0,4.0,300.0,100.0,2.0,35.0,0.0,0,15,0.8443,0.9613,364.67,1743.23,15
6.0,4.0,300.0,250.0,2.0,35.0,0.0,0,15,0.8443,0.9613,364.67,1743.23,15
8.0,2.0,300.0,100.0,1.0,35.0,0.0,0,15,0.9044,1.0187,164.4,1945.76,15
8.0,2.0,300.0,250.0,1.0,35.0,0.0,0,15,0.9044,1.0187,164.4,1945.76,15
8.0,4.0,300.0,100.0,2.0,35.0,0.0,0,15,0.9054,0.9131,376.67,1743.23,15
8.0,4.0,300.0,250.0,2.0,35.0,0.0,0,15,0.9054,0.9131,376.67,1743.23,15
8.0,6.0,500.0,100.0,2.0,35.0,0.0,0,15,0.9135,0.8959,67.07,2003.23,15
8.0,6.0,500.0,250.0,2.0,35.0,0.0,0,15,0.9135,0.8959,67.07,2003.23,15
8.0,6.0,300.0,100.0,2.0,25.0,0.0,0,15,0.9161,0.9318,726.9,1497.9,15
8.0,6.0,300.0,250.0,2.0,25.0,0.0,0,15,0.9161,0.9318,726.9,1497.9,15
8.0,6.0,300.0,100.0,1.0,25.0,0.0,0,15,0.9452,1.1435,420.57,2352.12,15
8.0,6.0,300.0,250.0,1.0,25.0,0.0,0,15,0.9452,1.1435,420.57,2352.12,15
10.0,4.0,300.0,100.0,2.0,35.0,0.0,0,15,0.9574,0.7864,351.54,1803.23,15
10.0,4.0,300.0,250.0,2.0,35.0,0.0,0,15,0.9574,0.7864,351.54,1803.23,15
10.0,6.0,500.0,100.0,2.0,35.0,0.0,0,15,0.9655,0.7452,40.6,2061.9,15
10.0,6.0,500.0,250.0,2.0,35.0,0.0,0,15,0.9655,0.7452,40.6,2061.9,15
10.0,2.0,300.0,100.0,1.0,35.0,0.0,0,15,0.9844,0.9214,352.4,1807.09,15
10.0,2.0,300.0,250.0,1.0,35.0,0.0,0,15,0.9844,0.9214,352.4,1807.09,15
10.0,6.0,300.0,100.0,2.0,25.0,0.0,0,15,0.9948,0.8638,753.57,1497.9,15
10.0,6.0,300.0,250.0,2.0,25.0,0.0,0,15,0.9948,0.8638,753.57,1497.9,15
6.0,4.0,300.0,100.0,1.0,35.0,0.0,0,15,1.0406,1.1509,424.23,2481.9,15
6.0,4.0,300.0,250.0,1.0,35.0,0.0,0,15,1.0406,1.1509,424.23,2481.9,15
12.0,4.0,300.0,100.0,1.0,25.0,0.0,0,15,1.0785,0.8595,33.21,1920.23,15
12.0,4.0,300.0,250.0,1.0,25.0,0.0,0,15,1.0785,0.8595,33.21,1920.23,15
12.0,4.0,300.0,100.0,2.0,35.0,0.0,0,15,1.1203,0.5467,357.1,1803.23,15
12.0,4.0,300.0,250.0,2.0,35.0,0.0,0,15,1.1203,0.5467,357.1,1803.23,15
12.0,6.0,500.0,100.0,2.0,35.0,0.0,0,15,1.1287,0.4284,50.43,2061.9,15
12.0,6.0,500.0,250.0,2.0,35.0,0.0,0,15,1.1287,0.4284,50.43,2061.9,15
12.0,6.0,300.0,100.0,2.0,25.0,0.0,0,15,1.1388,0.6504,728.43,1565.9,15
12.0,6.0,300.0,250.0,2.0,25.0,0.0,0,15,1.1388,0.6504,728.43,1565.9,15
10.0,6.0,300.0,100.0,1.0,25.0,0.0,0,15,1.1487,0.8843,432.57,2352.12,15
10.0,6.0,300.0,250.0,1.0,25.0,0.0,0,15,1.1487,0.8843,432.57,2352.12,15
6.0,6.0,300.0,100.0,2.0,35.0,0.0,0,15,1.2054,0.8491,1409.57,1353.9,15
6.0,6.0,300.0,250.0,2.0,35.0,0.0,0,15,1.2054,0.8491,1409.57,1353.9,15
8.0,4.0,300.0,100.0,1.0,35.0,0.0,0,15,1.3248,0.9311,552.23,2361.9,15
8.0,4.0,300.0,250.0,1.0,35.0,0.0,0,15,1.3248,0.9311,552.23,2361.9,15
8.0,6.0,300.0,100.0,2.0,35.0,0.0,0,15,1.3494,0.7718,1552.23,1224.57,15
8.0,6.0,300.0,250.0,2.0,35.0,0.0,0,15,1.3494,0.7718,1552.23,1224.57,15
12.0,2.0,300.0,100.0,1.0,35.0,0.0,0,15,1.3664,0.5714,40.87,2004.23,15
12.0,2.0,300.0,250.0,1.0,35.0,0.0,0,15,1.3664,0.5714,40.87,2004.23,15
6.0,6.0,300.0,100.0,1.0,35.0,0.0,0,15,1.4275,1.0725,1222.9,2041.9,15
6.0,6.0,300.0,250.0,1.0,35.0,0.0,0,15,1.4275,1.0725,1222.9,2041.9,15
10.0,6.0,300.0,100.0,2.0,35.0,0.0,0,15,1.4521,0.6251,1509.77,1283.23,15
10.0,6.0,300.0,250.0,2.0,35.0,0.0,0,15,1.4521,0.6251,1509.77,1283.23,15
12.0,6.0,300.0,100.0,1.0,25.0,0.0,0,15,1.5125,0.7668,712.77,1949.25,15
12.0,6.0,300.0,250.0,1.0,25.0,0.0,0,15,1.5125,0.7668,712.77,1949.25,15
10.0,4.0,300.0,100.0,1.0,35.0,0.0,0,15,1.5854,0.8011,1226.9,1753.9,15
10.0,4.0,300.0,250.0,1.0,35.0,0.0,0,15,1.5854,0.8011,1226.9,1753.9,15
12.0,6.0,300.0,100.0,2.0,35.0,0.0,0,15,1.7417,0.3573,1517.99,1283.23,15
12.0,6.0,300.0,250.0,2.0,35.0,0.0,0,15,1.7417,0.3573,1517.99,1283.23,15
8.0,6.0,300.0,100.0,1.0,35.0,0.0,0,15,1.7701,0.8805,1226.9,2041.9,15
8.0,6.0,300.0,250.0,1.0,35.0,0.0,0,15,1.7701,0.8805,1226.9,2041.9,15
12.0,4.0,300.0,100.0,1.0,35.0,0.0,0,15,2.0852,0.4916,900.43,1952.37,15
12.0,4.0,300.0,250.0,1.0,35.0,0.0,0,15,2.0852,0.4916,900.43,1952.37,15
10.0,6.0,300.0,100.0,1.0,35.0,0.0,0,15,2.1108,0.7304,1544.23,1772.57,15
10.0,6.0,300.0,250.0,1.0,35.0,0.0,0,15,2.1108,0.7304,1544.23,1772.57,15
12.0,6.0,300.0,100.0,1.0,35.0,0.0,0,15,2.4866,0.3769,1503.1,1660.37,15
12.0,6.0,300.0,250.0,1.0,35.0,0.0,0,15,2.4866,0.3769,1503.1,1660.37,15
